"","proteinId","...1.x","ecNum","definition","pathway","gotermID","gotermType","goAcc","kogID","kogdefine","kogClass","iprId","iprDesc","...1.y","Feature","Record.Id","Function","Aliases","X1","X2","X3","X2.1","X3.1"
"63",9581,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IPR007527","Zinc finger, SWIM-type",2183,"RYLPO13216","jgi.p|YarlipO1F2|9581",NA,"., jgi.p|YarlipO1F2|9581, mRNA_401, prediction","., jgi.p","YarlipO1F2","9581, mRNA_401, prediction","mRNA_401","prediction"
"64",9601,39,NA,NA,NA,NA,NA,NA,"KOG0475","Cl- channel CLC-3 and related proteins (CLC superfamily)","Inorganic ion transport and metabolism","IPR000644, IPR001807, IPR000644, IPR000644, \N, IPR014743","CBS domain, Chloride channel, voltage gated, CBS domain, CBS domain, \N, Chloride channel, core",2209,"RYLPO13368","jgi.p|YarlipO1F2|9601","Chloride channel protein","., jgi.p|YarlipO1F2|9601, mRNA_405, prediction","., jgi.p","YarlipO1F2","9601, mRNA_405, prediction","mRNA_405","prediction"
"65",9638,40,NA,NA,NA,NA,NA,NA,"KOG2128","Ras GTPase-activating protein family - IQGAP","Signal transduction mechanisms","IPR001936, IPR000593, IPR023152, IPR001936, IPR001936, \N, IPR008936","Ras GTPase-activating protein, RasGAP protein, C-terminal, Ras GTPase-activating protein, conserved site, Ras GTPase-activating protein, Ras GTPase-activating protein, \N, Rho GTPase activation protein",2232,"RYLPO13500","jgi.p|YarlipO1F2|9638","GTPase-activating protein","., jgi.p|YarlipO1F2|9638, mRNA_409, prediction","., jgi.p","YarlipO1F2","9638, mRNA_409, prediction","mRNA_409","prediction"
"66",9713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2244,"RYLPO13571","jgi.p|YarlipO1F2|9713",NA,"., jgi.p|YarlipO1F2|9713, mRNA_411, prediction","., jgi.p","YarlipO1F2","9713, mRNA_411, prediction","mRNA_411","prediction"
"67",9827,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,"\N, IPR009057","\N, Homeodomain-like",2296,"RYLPO13884","jgi.p|YarlipO1F2|9827",NA,"., jgi.p|YarlipO1F2|9827, mRNA_421, prediction","., jgi.p","YarlipO1F2","9827, mRNA_421, prediction","mRNA_421","prediction"
"68",9869,42,NA,NA,NA,NA,NA,NA,"KOG0907","Thioredoxin","Posttranslational modification, protein turnover, chaperones","IPR013766, IPR012336, IPR012336","Thioredoxin domain, Thioredoxin-like fold, Thioredoxin-like fold",2309,"RYLPO13962","jgi.p|YarlipO1F2|9869","Thioredoxin","., jgi.p|YarlipO1F2|9869, mRNA_424, prediction","., jgi.p","YarlipO1F2","9869, mRNA_424, prediction","mRNA_424","prediction"
"69",10035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2346,"RYLPO14205","jgi.p|YarlipO1F2|10035",NA,"., jgi.p|YarlipO1F2|10035, mRNA_429, prediction","., jgi.p","YarlipO1F2","10035, mRNA_429, prediction","mRNA_429","prediction"
"70",10044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344,"RYLPO14195","jgi.p|YarlipO1F2|10044",NA,"., jgi.p|YarlipO1F2|10044, mRNA_428, prediction","., jgi.p","YarlipO1F2","10044, mRNA_428, prediction","mRNA_428","prediction"
"71",10219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2390,"RYLPO14475","jgi.p|YarlipO1F2|10219",NA,"., jgi.p|YarlipO1F2|10219, mRNA_433, prediction","., jgi.p","YarlipO1F2","10219, mRNA_433, prediction","mRNA_433","prediction"
"72",10256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2403,"RYLPO14550","jgi.p|YarlipO1F2|10256",NA,"., jgi.p|YarlipO1F2|10256, mRNA_436, prediction","., jgi.p","YarlipO1F2","10256, mRNA_436, prediction","mRNA_436","prediction"
"73",10282,43,NA,NA,NA,NA,NA,NA,"KOG2721","Uncharacterized conserved protein","Function unknown","IPR024956, IPR025845, IPR007537","tRNAHis guanylyltransferase catalytic domain, Thg1 C-terminal domain, tRNAHis guanylyltransferase Thg1",2423,"RYLPO14668","jgi.p|YarlipO1F2|10282","Hypothetical protein","., jgi.p|YarlipO1F2|10282, mRNA_439, prediction","., jgi.p","YarlipO1F2","10282, mRNA_439, prediction","mRNA_439","prediction"
"74",10340,44,"2.7.7.6","DNA-directed RNA polymerase.","RNA polymerase, Purine metabolism, Pyrimidine metabolism",NA,NA,NA,"KOG0216","RNA polymerase I, second largest subunit","Transcription","IPR007120, IPR007641, IPR007642, IPR007644, IPR007645, IPR009674, IPR007121, \N","DNA-directed RNA polymerase, subunit 2, domain 6, RNA polymerase Rpb2, domain 7, RNA polymerase Rpb2, domain 2, RNA polymerase, beta subunit, protrusion, RNA polymerase Rpb2, domain 3, RNA polymerase I, Rpa2 specific, RNA polymerase, beta subunit, conserved site, \N",2429,"RYLPO14704","jgi.p|YarlipO1F2|10340","DNA-directed RNA polymerase (EC 2.7.7.6)","., jgi.p|YarlipO1F2|10340, mRNA_440, prediction","., jgi.p","YarlipO1F2","10340, mRNA_440, prediction","mRNA_440","prediction"
"75",10380,45,NA,NA,NA,NA,NA,NA,"KOG0120","Splicing factor U2AF, large subunit (RRM superfamily)","RNA processing and modification","IPR000504, IPR000504, IPR000504, \N","RNA recognition motif domain, RNA recognition motif domain, RNA recognition motif domain, \N",2455,"RYLPO14859","jgi.p|YarlipO1F2|10380","U2 snRNP auxiliary factor, large subunit","., jgi.p|YarlipO1F2|10380, mRNA_442, prediction","., jgi.p","YarlipO1F2","10380, mRNA_442, prediction","mRNA_442","prediction"
"76",10438,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IPR000182, IPR016181","GNAT domain, Acyl-CoA N-acyltransferase",2481,"RYLPO15019","jgi.p|YarlipO1F2|10438",NA,"., jgi.p|YarlipO1F2|10438, mRNA_446, prediction","., jgi.p","YarlipO1F2","10438, mRNA_446, prediction","mRNA_446","prediction"
"77",10561,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IPR006931","Calcipressin",2492,"RYLPO15086","jgi.p|YarlipO1F2|10561","Phenylalanyl-tRNA synthetase, mitochondrial (EC 6.1.1.20)","., jgi.p|YarlipO1F2|10561, mRNA_449, prediction","., jgi.p","YarlipO1F2","10561, mRNA_449, prediction","mRNA_449","prediction"
"78",10649,48,NA,NA,NA,NA,NA,NA,"KOG4077","Cytochrome c oxidase, subunit Va/COX6","Energy production and conversion","IPR003204, IPR003204","Cytochrome c oxidase, subunit Va/VI, Cytochrome c oxidase, subunit Va/VI",2517,"RYLPO15243","jgi.p|YarlipO1F2|10649","Cytochrome c oxidase polypeptide VI (EC 1.9.3.1)","., jgi.p|YarlipO1F2|10649, mRNA_455, prediction","., jgi.p","YarlipO1F2","10649, mRNA_455, prediction","mRNA_455","prediction"
"79",10722,49,"3.4.23.41","Yapsin 1.","\N",NA,NA,NA,"KOG1339","Aspartyl protease","Posttranslational modification, protein turnover, chaperones","IPR001461, IPR001969, IPR021109","Aspartic peptidase, Aspartic peptidase, active site, Aspartic peptidase domain",2528,"RYLPO15308","jgi.p|YarlipO1F2|10722","Aspartic proteinase (EC 3.4.23.41)","., jgi.p|YarlipO1F2|10722, mRNA_457, prediction","., jgi.p","YarlipO1F2","10722, mRNA_457, prediction","mRNA_457","prediction"
"80",10799,50,NA,NA,NA,NA,NA,NA,"KOG1286","Amino acid transporters","Amino acid transport and metabolism","IPR004841, IPR002293, IPR004840, IPR004762","Amino acid permease/ SLC12A domain, Amino acid/polyamine transporter I, Amino acid permease, conserved site, Amino acid permease, fungi",2546,"RYLPO15421","jgi.p|YarlipO1F2|10799",NA,"., jgi.p|YarlipO1F2|10799, mRNA_459, prediction","., jgi.p","YarlipO1F2","10799, mRNA_459, prediction","mRNA_459","prediction"
"81",10810,51,NA,NA,NA,NA,NA,NA,"KOG0712","Molecular chaperone (DnaJ superfamily)","Posttranslational modification, protein turnover, chaperones","IPR001623, IPR001305, IPR002939, IPR018253, IPR001623, IPR001305, IPR001623, IPR001623, IPR008971, IPR001305","DnaJ domain, Heat shock protein DnaJ, cysteine-rich domain, Chaperone DnaJ, C-terminal, DnaJ domain, conserved site, DnaJ domain, Heat shock protein DnaJ, cysteine-rich domain, DnaJ domain, DnaJ domain, HSP40/DnaJ peptide-binding, Heat shock protein DnaJ, cysteine-rich domain",2559,"RYLPO15499","jgi.p|YarlipO1F2|10810",NA,"., jgi.p|YarlipO1F2|10810, mRNA_461, prediction","., jgi.p","YarlipO1F2","10810, mRNA_461, prediction","mRNA_461","prediction"
"82",10849,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IPR013942","Mediator complex, subunit Med19, fungi",2576,"RYLPO15599","jgi.p|YarlipO1F2|10849",NA,"., jgi.p|YarlipO1F2|10849, mRNA_465, prediction","., jgi.p","YarlipO1F2","10849, mRNA_465, prediction","mRNA_465","prediction"
"83",10899,53,NA,NA,NA,NA,NA,NA,"KOG2695","WD40 repeat protein","General function prediction only","IPR017986","WD40-repeat-containing domain",2588,"RYLPO15665","jgi.p|YarlipO1F2|10899",NA,"., jgi.p|YarlipO1F2|10899, mRNA_467, prediction","., jgi.p","YarlipO1F2","10899, mRNA_467, prediction","mRNA_467","prediction"
"84",11164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2645,"RYLPO16052","jgi.p|YarlipO1F2|11164",NA,"., jgi.p|YarlipO1F2|11164, mRNA_476, prediction","., jgi.p","YarlipO1F2","11164, mRNA_476, prediction","mRNA_476","prediction"
"85",11191,54,NA,NA,NA,NA,NA,NA,"KOG1304","Amino acid transporters","Amino acid transport and metabolism","IPR013057","Amino acid transporter, transmembrane",2667,"RYLPO16188","jgi.p|YarlipO1F2|11191","VACUOLAR NEUTRAL AMINO ACID EXPORTER","., jgi.p|YarlipO1F2|11191, mRNA_482, prediction","., jgi.p","YarlipO1F2","11191, mRNA_482, prediction","mRNA_482","prediction"
"86",11196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2663,"RYLPO16160","jgi.p|YarlipO1F2|11196",NA,"., jgi.p|YarlipO1F2|11196, mRNA_481, prediction","., jgi.p","YarlipO1F2","11196, mRNA_481, prediction","mRNA_481","prediction"
"87",11724,55,NA,NA,NA,NA,NA,NA,"KOG0670","U4/U6-associated splicing factor PRP4","RNA processing and modification","IPR000719, IPR008271, IPR000719, IPR011009","Protein kinase domain, Serine/threonine-protein kinase, active site, Protein kinase domain, Protein kinase-like domain",2733,"RYLPO16599","jgi.p|YarlipO1F2|11724",NA,"., jgi.p|YarlipO1F2|11724, mRNA_499, prediction","., jgi.p","YarlipO1F2","11724, mRNA_499, prediction","mRNA_499","prediction"
"88",11728,56,"2.3.1.9","Acetyl-CoA C-acetyltransferase.","Fatty acid biosynthesis (path 2), Tryptophan metabolism, Benzoate degradation via CoA ligation, Propanoate metabolism, Fatty acid metabolism, Synthesis and degradation of ketone bodies, Butanoate metabolism, Pyruvate metabolism, Lysine degradation",NA,NA,NA,"KOG1390","Acetyl-CoA acetyltransferase","Lipid transport and metabolism","IPR020616, IPR020617, IPR002155, IPR020615, IPR020613, IPR016039, IPR002155","Thiolase, N-terminal, Thiolase, C-terminal, Thiolase, Thiolase, acyl-enzyme intermediate active site, Thiolase, conserved site, Thiolase-like, Thiolase",2739,"RYLPO16639","jgi.p|YarlipO1F2|11728","Acetyl-CoA acetyltransferase (EC 2.3.1.9)","., jgi.p|YarlipO1F2|11728, mRNA_501, prediction","., jgi.p","YarlipO1F2","11728, mRNA_501, prediction","mRNA_501","prediction"
"89",11752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2751,"RYLPO16716","jgi.p|YarlipO1F2|11752",NA,"., jgi.p|YarlipO1F2|11752, mRNA_503, prediction","., jgi.p","YarlipO1F2","11752, mRNA_503, prediction","mRNA_503","prediction"
"90",11896,57,NA,NA,NA,NA,NA,NA,"KOG2858","Uncharacterized conserved protein","General function prediction only","IPR007529, IPR007529, \N","Zinc finger, HIT-type, Zinc finger, HIT-type, \N",2789,"RYLPO16937","jgi.p|YarlipO1F2|11896","Zinc finger protein","., jgi.p|YarlipO1F2|11896, mRNA_510, prediction","., jgi.p","YarlipO1F2","11896, mRNA_510, prediction","mRNA_510","prediction"
"91",11902,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IPR003855, IPR003855","Potassium transporter, Potassium transporter",2814,"RYLPO17086","jgi.p|YarlipO1F2|11902","High affinity potassium transporter","., jgi.p|YarlipO1F2|11902, mRNA_515, prediction","., jgi.p","YarlipO1F2","11902, mRNA_515, prediction","mRNA_515","prediction"
"92",11903,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IPR006016, \N","UspA, \N",2809,"RYLPO17057","jgi.p|YarlipO1F2|11903",NA,"., jgi.p|YarlipO1F2|11903, mRNA_514, prediction","., jgi.p","YarlipO1F2","11903, mRNA_514, prediction","mRNA_514","prediction"
"93",11905,60,"1.14.13.22","Cyclohexanone monooxygenase.","Caprolactam degradation",NA,NA,NA,"KOG1399","Flavin-containing monooxygenase","Secondary metabolites biosynthesis, transport and catabolism","\N, \N","\N, \N",2802,"RYLPO17014","jgi.p|YarlipO1F2|11905","Flavin-binding monooxygenase family protein","., jgi.p|YarlipO1F2|11905, mRNA_513, prediction","., jgi.p","YarlipO1F2","11905, mRNA_513, prediction","mRNA_513","prediction"
"94",12010,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IPR025928","Flocculin type 3 repeat",2833,"RYLPO17205","jgi.p|YarlipO1F2|12010",NA,"., jgi.p|YarlipO1F2|12010, mRNA_517, prediction","., jgi.p","YarlipO1F2","12010, mRNA_517, prediction","mRNA_517","prediction"
"95",12094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2859,"RYLPO17358","jgi.p|YarlipO1F2|12094",NA,"., jgi.p|YarlipO1F2|12094, mRNA_522, prediction","., jgi.p","YarlipO1F2","12094, mRNA_522, prediction","mRNA_522","prediction"
"96",12111,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IPR001841, \N","Zinc finger, RING-type, \N",2879,"RYLPO17476","jgi.p|YarlipO1F2|12111",NA,"., jgi.p|YarlipO1F2|12111, mRNA_529, prediction","., jgi.p","YarlipO1F2","12111, mRNA_529, prediction","mRNA_529","prediction"
"97",12143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2866,"RYLPO17399","jgi.p|YarlipO1F2|12143",NA,"., jgi.p|YarlipO1F2|12143, mRNA_525, prediction","., jgi.p","YarlipO1F2","12143, mRNA_525, prediction","mRNA_525","prediction"
"98",12172,63,NA,NA,NA,NA,NA,NA,"KOG0811","SNARE protein PEP12/VAM3/Syntaxin 7/Syntaxin 17","Intracellular trafficking, secretion, and vesicular transport","IPR000727, \N, IPR000727, IPR000727, IPR006011, IPR010989","Target SNARE coiled-coil domain, \N, Target SNARE coiled-coil domain, Target SNARE coiled-coil domain, Syntaxin, N-terminal domain, t-SNARE",2886,"RYLPO17516","jgi.p|YarlipO1F2|12172","Syntaxin 12","., jgi.p|YarlipO1F2|12172, mRNA_531, prediction","., jgi.p","YarlipO1F2","12172, mRNA_531, prediction","mRNA_531","prediction"
"99",12278,64,"6.2.1.12","4-coumarate--CoA ligase.","Flavonoids, stilbene and lignin biosynthesis",NA,NA,NA,"KOG1176","Acyl-CoA synthetase","Lipid transport and metabolism","IPR000873, IPR025110, \N","AMP-dependent synthetase/ligase, AMP-binding enzyme C-terminal domain, \N",2922,"RYLPO17729","jgi.p|YarlipO1F2|12278","4-coumarate--CoA ligase (EC 6.2.1.12)","., jgi.p|YarlipO1F2|12278, mRNA_538, prediction","., jgi.p","YarlipO1F2","12278, mRNA_538, prediction","mRNA_538","prediction"
"100",12502,65,"2.4.1.-","Hexosyltransferases.","O-Glycans biosynthesis, Fructose and mannose metabolism, Peptidoglycan biosynthesis, Sphingoglycolipid metabolism, Blood group glycolipid biosynthesis - lact series, Blood group glycolipid biosynthesis - neolact series, Glycerolipid metabolism, Globoside metabolism, Chondroitin / heparan sulfate biosynthesis, Keratan sulfate biosynthesis, N-Glycans biosynthesis",NA,NA,NA,"KOG4748","Subunit of Golgi mannosyltransferase complex","Carbohydrate transport and metabolism , Cell wall/membrane/envelope biogenesis","IPR008630, IPR029044","Galactosyl transferase, Nucleotide-diphospho-sugar transferases",2984,"RYLPO18110","jgi.p|YarlipO1F2|12502",NA,"., jgi.p|YarlipO1F2|12502, mRNA_549, prediction","., jgi.p","YarlipO1F2","12502, mRNA_549, prediction","mRNA_549","prediction"
"101",12584,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IPR029060","PIN domain-like",3018,"RYLPO18311","jgi.p|YarlipO1F2|12584",NA,"., jgi.p|YarlipO1F2|12584, mRNA_556, prediction","., jgi.p","YarlipO1F2","12584, mRNA_556, prediction","mRNA_556","prediction"
"102",12706,67,NA,NA,NA,NA,NA,NA,"KOG0039","Ferric reductase, NADH/NADPH oxidase and related proteins","Inorganic ion transport and metabolism , Secondary metabolites biosynthesis, transport and catabolism","IPR013130, IPR013112, IPR017927, \N, IPR017938","Ferric reductase transmembrane component-like domain, FAD-binding 8, Ferredoxin reductase-type FAD-binding domain, \N, Riboflavin synthase-like beta-barrel",3068,"RYLPO18598","jgi.p|YarlipO1F2|12706",NA,"., jgi.p|YarlipO1F2|12706, mRNA_567, prediction","., jgi.p","YarlipO1F2","12706, mRNA_567, prediction","mRNA_567","prediction"
"103",12793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3102,"RYLPO18810","jgi.p|YarlipO1F2|12793",NA,"., jgi.p|YarlipO1F2|12793, mRNA_575, prediction","., jgi.p","YarlipO1F2","12793, mRNA_575, prediction","mRNA_575","prediction"
"104",12802,68,NA,NA,NA,NA,NA,NA,"KOG2177","Predicted E3 ubiquitin ligase","Posttranslational modification, protein turnover, chaperones","IPR001841, IPR017907, IPR001841, IPR001841, \N","Zinc finger, RING-type, Zinc finger, RING-type, conserved site, Zinc finger, RING-type, Zinc finger, RING-type, \N",3098,"RYLPO18785","jgi.p|YarlipO1F2|12802",NA,"., jgi.p|YarlipO1F2|12802, mRNA_574, prediction","., jgi.p","YarlipO1F2","12802, mRNA_574, prediction","mRNA_574","prediction"
"105",13284,69,NA,NA,NA,NA,NA,NA,"KOG2786","Putative glutamate/ornithine acetyltransferase","Amino acid transport and metabolism","IPR002813, IPR016117, IPR002813","Arginine biosynthesis protein ArgJ, ArgJ-like domain, Arginine biosynthesis protein ArgJ",3178,"RYLPO19269","jgi.p|YarlipO1F2|13284","Amino-acid acetyltransferase (EC 2.3.1.1) / Glutamate N-acetyltransferase (EC 2.3.1.35)","., jgi.p|YarlipO1F2|13284, mRNA_587, prediction","., jgi.p","YarlipO1F2","13284, mRNA_587, prediction","mRNA_587","prediction"
"106",13380,70,"3.4.19.12","Ubiquitinyl hydrolase 1.","\N",NA,NA,NA,"KOG2026","Spindle pole body protein - Sad1p","Cytoskeleton","IPR001394, IPR001607, IPR028889, IPR001607, IPR001607, \N, \N","Peptidase C19, ubiquitin carboxyl-terminal hydrolase, Zinc finger, UBP-type, Ubiquitin specific protease domain, Zinc finger, UBP-type, Zinc finger, UBP-type, \N, \N",3198,"RYLPO19384","jgi.p|YarlipO1F2|13380","7,8-dihydro-8-oxoguanine triphosphatase (EC 3.1.6.-)","., jgi.p|YarlipO1F2|13380, mRNA_592, prediction","., jgi.p","YarlipO1F2","13380, mRNA_592, prediction","mRNA_592","prediction"
"107",13383,71,NA,NA,NA,NA,NA,NA,"KOG3061","Proteasome maturation factor","Posttranslational modification, protein turnover, chaperones","IPR008012","Proteasome maturation factor UMP1",3193,"RYLPO19357","jgi.p|YarlipO1F2|13383",NA,"., jgi.p|YarlipO1F2|13383, mRNA_591, prediction","., jgi.p","YarlipO1F2","13383, mRNA_591, prediction","mRNA_591","prediction"
"108",13462,72,NA,NA,NA,NA,NA,NA,"KOG4699","Preprotein translocase subunit Sec66","Intracellular trafficking, secretion, and vesicular transport","IPR018624","Sec62/63 complex, subunit Sec66",3215,"RYLPO19481","jgi.p|YarlipO1F2|13462","Translocation protein SEC66","., jgi.p|YarlipO1F2|13462, mRNA_595, prediction","., jgi.p","YarlipO1F2","13462, mRNA_595, prediction","mRNA_595","prediction"
"109",13553,73,NA,NA,NA,NA,NA,NA,"KOG2834","Nuclear pore complex, rNpl4 component (sc Npl4)","Intracellular trafficking, secretion, and vesicular transport , Nuclear structure","IPR007716, IPR007717, IPR016563","NPL4, zinc-binding putative, Nuclear pore localisation protein NPL4, Polyubiquitin-tagged protein recognition complex, Npl4 component",3220,"RYLPO19512","jgi.p|YarlipO1F2|13553",NA,"., jgi.p|YarlipO1F2|13553, mRNA_596, prediction","., jgi.p","YarlipO1F2","13553, mRNA_596, prediction","mRNA_596","prediction"
"110",13946,74,NA,NA,NA,NA,NA,NA,"KOG0236","Sulfate/bicarbonate/oxalate exchanger SAT-1 and related transporters (SLC26 family)","Inorganic ion transport and metabolism","IPR011547, IPR002645, IPR030402, IPR002645, IPR002645","Sulphate transporter, STAS domain, Sulfate transporter N-terminal domain with GLY motif, STAS domain, STAS domain",3257,"RYLPO19732","jgi.p|YarlipO1F2|13946","Sulfate transporter","., jgi.p|YarlipO1F2|13946, mRNA_603, prediction","., jgi.p","YarlipO1F2","13946, mRNA_603, prediction","mRNA_603","prediction"
"111",14094,75,NA,NA,NA,NA,NA,NA,"KOG2084","Predicted histone tail methylase containing SET domain","Chromatin structure and dynamics","IPR001214, IPR002893, IPR001214, \N","SET domain, Zinc finger, MYND-type, SET domain, \N",3281,"RYLPO19876","jgi.p|YarlipO1F2|14094",NA,"., jgi.p|YarlipO1F2|14094, mRNA_609, prediction","., jgi.p","YarlipO1F2","14094, mRNA_609, prediction","mRNA_609","prediction"
"112",14351,76,NA,NA,NA,NA,NA,NA,"KOG3712","RFX family transcription factor","Transcription","IPR003150, IPR003150, \N","DNA-binding RFX-type winged-helix domain, DNA-binding RFX-type winged-helix domain, \N",3297,"RYLPO19966","jgi.p|YarlipO1F2|14351","RFX TRANSCRIPTION FACTOR","., jgi.p|YarlipO1F2|14351, mRNA_611, prediction","., jgi.p","YarlipO1F2","14351, mRNA_611, prediction","mRNA_611","prediction"
"113",14623,77,NA,NA,NA,NA,NA,NA,"KOG0032","Ca2+/calmodulin-dependent protein kinase, EF-Hand protein superfamily","Signal transduction mechanisms","IPR000719, IPR000719, IPR011009","Protein kinase domain, Protein kinase domain, Protein kinase-like domain",3325,"RYLPO20135","jgi.p|YarlipO1F2|14623",NA,"., jgi.p|YarlipO1F2|14623, mRNA_619, prediction","., jgi.p","YarlipO1F2","14623, mRNA_619, prediction","mRNA_619","prediction"
"114",14750,78,"3.1.-.-","Acting on ester bonds.","\N",NA,NA,NA,"KOG2518","5'-3' exonuclease","Replication, recombination and repair","IPR006085, IPR006086, IPR008918, IPR006086, IPR006085, IPR020045, IPR029060","XPG N-terminal, XPG-I domain, Helix-hairpin-helix motif, class 2, XPG-I domain, XPG N-terminal, 5'-3' exonuclease, C-terminal domain, PIN domain-like",3379,"RYLPO20466","jgi.p|YarlipO1F2|14750",NA,"., jgi.p|YarlipO1F2|14750, mRNA_629, prediction","., jgi.p","YarlipO1F2","14750, mRNA_629, prediction","mRNA_629","prediction"
"115",14755,79,NA,NA,NA,NA,NA,NA,"KOG0627","Heat shock transcription factor","Transcription","IPR000232, IPR000232, IPR000232, \N","Heat shock factor (HSF)-type, DNA-binding, Heat shock factor (HSF)-type, DNA-binding, Heat shock factor (HSF)-type, DNA-binding, \N",3361,"RYLPO20356","jgi.p|YarlipO1F2|14755",NA,"., jgi.p|YarlipO1F2|14755, mRNA_626, prediction","., jgi.p","YarlipO1F2","14755, mRNA_626, prediction","mRNA_626","prediction"
"116",14762,80,NA,NA,NA,NA,NA,NA,"KOG2427","Uncharacterized conserved protein","Function unknown","IPR007518","Protein of unknown function DUF544",3367,"RYLPO20394","jgi.p|YarlipO1F2|14762",NA,"., jgi.p|YarlipO1F2|14762, mRNA_627, prediction","., jgi.p","YarlipO1F2","14762, mRNA_627, prediction","mRNA_627","prediction"
